transaction_id,price,customer_id,payment_method,timestamp,flag,total_quantity
163643,616.36,8348,Bank Transfer,2024-03-06 23:58:40,app,1
163644,927.22,3638,PayPal,2023-11-04 03:49:51,app,4
163645,409.23,1090,Bank Transfer,2024-04-09 12:12:55,app,1
163646,522.58,7609,PayPal,2023-10-07 13:01:58,app,10
163647,900.99,489,Credit Card,2023-12-12 18:53:36,app,3
163648,418.06,1873,PayPal,2024-02-21 09:45:52,app,8
163649,303.96,1285,PayPal,2024-07-01 17:11:46,app,2
163650,335.82,3156,PayPal,2024-06-10 10:17:44,app,4
163651,718.25,4235,Bank Transfer,2024-07-06 00:18:58,app,5
163652,486.3,3257,Credit Card,2024-08-03 05:17:55,app,1
163653,448.56,1840,Credit Card,2024-07-16 01:42:49,app,9
163654,432.46,4913,Bank Transfer,2024-06-26 05:26:35,app,8
163655,553.97,9774,Credit Card,2024-06-22 03:53:39,app,10
163656,857.74,1461,Bank Transfer,2023-11-24 02:04:09,app,5
163657,130.28,1850,Bank Transfer,2024-06-01 20:42:47,app,5
163658,648.95,7978,Credit Card,2024-09-16 15:59:56,app,9
163659,368.35,849,Credit Card,2024-05-08 05:02:26,app,5
163660,628.37,9754,Credit Card,2023-11-27 19:58:03,app,2
163661,447.67,2800,PayPal,2024-05-29 08:46:03,app,4
163662,364.73,6295,Credit Card,2023-10-31 14:56:22,app,10
163663,576.99,1552,PayPal,2023-11-04 07:21:32,app,7
163664,763.91,7683,PayPal,2024-07-19 18:16:44,app,3
163665,535.37,6438,Bank Transfer,2023-10-13 14:42:34,app,3
163666,277.62,9869,Credit Card,2023-10-28 19:27:22,app,4
163667,21.91,4465,PayPal,2023-11-07 10:42:00,app,8
163668,415.21,5367,PayPal,2024-09-05 18:10:06,app,9
163669,899.93,7795,Bank Transfer,2024-08-05 03:46:31,app,1
163670,248.51,1661,Credit Card,2024-03-24 08:19:37,app,3
163671,832.37,3578,Credit Card,2024-01-31 09:24:59,app,9
163672,124.15,7743,Credit Card,2023-10-08 02:38:42,app,2
163673,139.24,9192,Credit Card,2024-09-03 04:06:58,app,3
163674,957.39,1140,Credit Card,2024-09-23 09:03:27,app,9
163675,45.32,7003,Bank Transfer,2024-02-06 01:31:12,app,1
163676,371.83,6566,PayPal,2024-09-11 16:26:59,app,4
163677,727.47,9775,Bank Transfer,2024-02-28 12:44:29,app,5
163678,404.57,9080,PayPal,2024-04-09 11:35:15,app,6
163679,385.56,9874,Bank Transfer,2024-02-26 21:38:01,app,5
163680,772.46,5927,Bank Transfer,2024-09-05 07:45:48,app,2
163681,207.6,1105,PayPal,2024-04-30 13:05:32,app,7
163682,892.26,6544,Bank Transfer,2024-03-18 11:09:52,app,1
163683,981.09,9084,PayPal,2024-02-13 12:40:15,app,7
163684,424.95,4596,PayPal,2023-10-30 05:12:07,app,1
163685,630.44,9213,PayPal,2024-01-19 04:43:57,app,2
163686,306.18,6214,Credit Card,2024-09-25 07:18:45,app,4
163687,850.52,2790,PayPal,2024-04-04 19:21:04,app,2
163688,228.91,2750,PayPal,2023-12-21 08:00:01,app,7
163689,434.28,7555,Bank Transfer,2024-06-01 00:13:57,app,1
163690,592.14,1696,Bank Transfer,2024-06-21 21:52:43,app,1
163691,479.3,8073,PayPal,2024-06-30 15:08:40,app,6
163692,39.34,7506,Credit Card,2024-08-04 18:57:11,app,5
163693,597.12,3047,Bank Transfer,2024-07-07 04:07:14,app,1
163694,590.92,155,PayPal,2024-01-18 04:52:19,app,3
163695,319.45,8905,Bank Transfer,2024-04-23 06:17:22,app,3
163696,883.68,8039,Bank Transfer,2024-07-03 17:26:24,app,10
163697,466.17,3599,Credit Card,2024-04-14 12:28:21,app,10
163698,658.04,1271,Bank Transfer,2024-04-30 10:50:54,app,5
163699,41.21,6043,PayPal,2024-05-03 16:44:02,app,7
163700,809.88,2908,Bank Transfer,2023-10-05 21:25:11,app,9
163701,826.48,5838,Bank Transfer,2023-12-01 12:54:00,app,5
163702,691.03,949,Bank Transfer,2024-02-18 09:24:28,app,3
163703,294.79,1727,Bank Transfer,2023-12-10 21:11:04,app,1
163704,809.53,1791,PayPal,2024-10-01 12:14:39,app,3
163705,167.82,4990,PayPal,2024-05-02 03:17:44,app,7
163706,992.21,1738,Credit Card,2024-03-03 18:07:44,app,3
163707,956.05,3230,Bank Transfer,2024-07-01 04:48:42,app,5
163708,962.72,8169,PayPal,2024-02-03 20:56:09,app,4
163709,250.99,4568,Bank Transfer,2023-10-30 23:45:48,app,9
163710,46.61,5436,Bank Transfer,2024-07-04 12:01:25,app,1
163711,168.72,3080,PayPal,2024-01-12 19:26:14,app,1
163712,839.25,8398,Credit Card,2024-01-20 04:31:05,app,8
163713,86.44,9558,PayPal,2024-07-09 07:52:49,app,2
163714,143.31,9694,PayPal,2024-03-06 00:22:49,app,7
163715,692.23,8454,Credit Card,2024-08-08 13:46:58,app,1
163716,131.04,5977,Credit Card,2024-02-06 12:11:51,app,5
163717,907.7,7463,Bank Transfer,2024-03-13 08:07:39,app,8
163718,289.59,3256,Credit Card,2023-12-13 00:22:40,app,8
163719,109.71,536,PayPal,2024-08-14 15:46:20,app,2
163720,286.02,5096,Credit Card,2024-08-02 15:02:06,app,9
163721,554.11,247,Credit Card,2024-05-17 02:45:10,app,6
163722,289.5,730,PayPal,2024-03-30 12:21:58,app,6
163723,716.42,4568,Bank Transfer,2023-11-21 09:27:35,app,2
163724,25.65,8171,Credit Card,2024-03-30 15:43:32,app,6
163725,114.13,8443,Bank Transfer,2023-12-08 16:21:54,app,8
163726,969.1,797,Credit Card,2023-11-13 14:48:07,app,4
163727,361.67,6909,Bank Transfer,2023-10-08 15:44:17,app,9
163728,177.41,2719,Bank Transfer,2024-05-29 13:27:41,app,6
163729,565.12,1435,PayPal,2024-02-16 03:14:52,app,5
163730,233.47,5676,PayPal,2024-04-22 20:39:06,app,6
163731,564.02,8497,Bank Transfer,2024-07-26 05:11:25,app,3
163732,37.2,535,Credit Card,2023-10-04 02:45:13,app,9
163733,675.54,2418,PayPal,2023-10-08 11:30:19,app,1
163734,186.71,6701,Credit Card,2024-06-25 17:16:01,app,7
163735,619.9,8168,Bank Transfer,2023-10-16 07:51:38,app,2
163736,258.98,5080,Credit Card,2024-05-26 12:49:55,app,1
163737,240.08,174,Bank Transfer,2023-12-09 16:05:04,app,4
163738,948.39,8779,Bank Transfer,2024-05-09 22:02:52,app,2
163739,260.59,1443,Credit Card,2024-09-27 02:56:23,app,8
163740,161.77,2448,PayPal,2023-12-02 12:35:46,app,6
163741,353.94,5987,Credit Card,2024-08-15 10:35:06,app,9
163742,938.73,9691,Credit Card,2024-02-21 14:13:25,app,3
163743,88.51,8155,Bank Transfer,2024-06-25 07:38:12,app,5
163744,556.08,7848,Bank Transfer,2023-12-13 03:05:23,app,6
163745,235.92,9820,Bank Transfer,2024-02-09 14:55:15,app,7
163746,263.92,7801,Credit Card,2024-10-01 15:06:47,app,4
163747,101.48,4364,PayPal,2024-09-29 04:29:42,app,1
163748,316.53,4017,Credit Card,2024-04-16 08:46:25,app,8
163749,506.29,3750,Credit Card,2024-03-20 14:11:18,app,2
163750,957.95,356,Bank Transfer,2024-06-06 01:13:46,app,2
163751,786.02,6639,PayPal,2024-03-28 03:36:14,app,3
163752,538.79,4333,Bank Transfer,2023-10-22 21:10:55,app,3
163753,822.97,1265,Bank Transfer,2024-02-24 05:34:41,app,9
163754,713.55,2859,PayPal,2024-08-18 18:51:45,app,9
163755,209.29,5986,Bank Transfer,2024-06-28 07:02:18,app,1
163756,686.53,5025,Credit Card,2024-04-12 19:31:58,app,8
163757,392.08,4059,Bank Transfer,2024-02-07 11:33:46,app,6
163758,990.76,735,Bank Transfer,2024-05-19 17:54:10,app,6
163759,334.76,8077,PayPal,2024-07-27 23:51:36,app,3
163760,500.14,7773,Bank Transfer,2023-11-10 20:24:12,app,3
163761,265.87,175,Credit Card,2024-06-07 22:03:39,app,8
163762,997.84,1566,Credit Card,2024-07-26 00:26:35,app,2
163763,848.02,1931,PayPal,2024-09-02 15:16:49,app,7
163764,329.28,9454,Credit Card,2024-08-28 06:31:18,app,9
163765,515.59,5297,Credit Card,2023-12-13 21:16:46,app,10
163766,396.75,6217,Bank Transfer,2023-11-25 22:24:41,app,9
163767,986.19,4146,Bank Transfer,2024-07-16 07:59:28,app,2
163768,841.2,8882,Bank Transfer,2024-08-22 08:03:18,app,9
163769,526.57,5387,PayPal,2024-08-09 20:10:01,app,8
163770,310.43,102,PayPal,2024-03-08 16:09:08,app,4
163771,351.14,9612,PayPal,2023-10-24 23:35:07,app,1
163772,950.74,908,Bank Transfer,2023-10-08 11:50:03,app,2
163773,214.82,4690,Bank Transfer,2024-02-19 08:55:02,app,6
163774,489.55,5547,PayPal,2024-01-10 05:46:19,app,1
163775,525.74,2212,Bank Transfer,2023-10-15 18:28:17,app,7
163776,144.11,4913,Credit Card,2024-02-18 16:01:13,app,3
163777,176.03,6680,Credit Card,2024-01-20 15:17:46,app,1
163778,773.85,2569,PayPal,2024-09-15 09:58:50,app,6
163779,322.03,8263,PayPal,2024-04-10 11:04:20,app,10
163780,559.39,3463,Bank Transfer,2024-09-14 05:53:44,app,3
163781,889.65,2906,Bank Transfer,2023-12-06 22:57:42,app,7
163782,212.76,8214,Credit Card,2024-09-27 14:38:27,app,2
163783,37.55,542,PayPal,2024-05-20 12:45:47,app,1
163784,440.6,7990,Bank Transfer,2024-04-04 00:18:43,app,6
163785,908.39,372,Credit Card,2024-06-11 15:22:04,app,10
163786,612.65,8612,Bank Transfer,2024-05-21 05:30:06,app,2
163787,687.15,3220,Credit Card,2023-12-14 14:23:21,app,1
163788,108.27,4887,Bank Transfer,2024-09-06 23:18:52,app,10
163789,650.21,2601,Credit Card,2024-02-15 10:42:09,app,5
163790,93.86,183,Credit Card,2023-11-16 07:39:20,app,5
163791,461.76,3045,Bank Transfer,2024-08-24 19:12:53,app,1
163792,569.8,1475,Credit Card,2024-07-21 16:41:11,app,7
163793,588.31,5945,Bank Transfer,2023-11-14 01:25:08,app,1
163794,640.92,3740,Bank Transfer,2024-01-11 00:55:31,app,1
163795,622.7,563,Credit Card,2023-12-11 18:43:48,app,7
163796,525.09,4526,Bank Transfer,2023-12-10 15:21:33,app,3
163797,233.4,9712,Credit Card,2024-01-11 20:55:50,app,10
163798,314.31,4560,Credit Card,2024-06-03 21:33:25,app,7
163799,117.02,3912,PayPal,2024-07-16 08:45:48,app,3
163800,47.89,3055,Credit Card,2023-10-30 02:26:18,app,6
163801,341.01,5476,Bank Transfer,2024-06-24 20:56:12,app,5
163802,651.8,1767,PayPal,2024-03-24 22:37:25,app,1
163803,291.12,6226,Credit Card,2024-04-19 18:01:09,app,7
163804,76.62,3969,Credit Card,2023-11-11 22:52:19,app,1
163805,375.4,9238,Credit Card,2023-11-19 08:31:06,app,3
163806,216.46,937,Credit Card,2024-08-31 01:26:32,app,4
163807,744.38,7153,Credit Card,2024-06-06 05:56:28,app,2
163808,213.21,8845,PayPal,2024-06-19 11:04:08,app,5
163809,962.83,4242,PayPal,2024-07-17 15:16:04,app,4
163810,406.73,6088,Bank Transfer,2023-10-06 10:53:18,app,1
163811,198.78,5492,Credit Card,2023-12-17 03:31:03,app,6
163812,146.38,1287,Bank Transfer,2023-11-05 08:11:01,app,9
163813,988.32,6400,Credit Card,2024-02-28 23:22:53,app,10
163814,943.21,2806,PayPal,2024-06-30 11:46:42,app,4
163815,979.52,8450,PayPal,2024-02-11 21:06:43,app,4
163816,100.84,2995,PayPal,2024-01-09 02:17:54,app,6
163817,458.89,7989,Bank Transfer,2024-09-17 10:48:31,app,6
163818,991.68,6025,Credit Card,2023-12-18 04:41:35,app,2
163819,122.02,9614,PayPal,2024-06-28 01:43:35,app,2
163820,231.13,7575,Bank Transfer,2024-06-14 18:29:20,app,10
163821,30.61,8890,PayPal,2023-11-03 15:14:34,app,10
163822,335.54,5068,Bank Transfer,2023-11-01 19:43:29,app,1
163823,863.56,7166,PayPal,2024-06-13 07:33:05,app,5
163824,440.67,403,Bank Transfer,2024-08-27 03:17:09,app,9
163825,711.4,4962,Credit Card,2024-01-01 16:10:19,app,1
163826,835.22,5464,PayPal,2023-10-07 04:59:23,app,5
163827,628.63,4330,Bank Transfer,2024-07-26 04:02:43,app,4
163828,342.91,4207,PayPal,2024-01-29 13:54:41,app,9
163829,955.87,4741,Bank Transfer,2024-03-21 22:31:08,app,1
163830,802.67,6155,Bank Transfer,2024-09-21 18:49:53,app,1
163831,606.35,1200,PayPal,2024-04-30 15:44:08,app,6
163832,311.58,8783,Credit Card,2024-06-08 12:48:34,app,8
163833,273.42,5299,PayPal,2024-07-16 23:15:16,app,8
163834,386.87,4035,Credit Card,2023-11-30 15:49:10,app,8
163835,488.46,3344,Bank Transfer,2023-11-27 08:46:38,app,10
163836,538.97,4642,Credit Card,2024-01-20 05:09:28,app,1
163837,340.81,3090,Credit Card,2024-04-24 11:26:12,app,2
163838,713.24,1710,Credit Card,2023-10-22 23:35:50,app,10
163839,639.5,3757,Credit Card,2024-03-01 18:41:18,app,9
163840,436.89,9694,Credit Card,2024-02-19 03:38:32,app,1
163841,758.53,2297,PayPal,2024-07-15 09:01:16,app,4
163842,963.31,4448,Credit Card,2024-03-21 20:46:32,app,6
163843,345.92,474,PayPal,2024-01-08 09:25:36,app,8
163844,654.38,2414,PayPal,2024-06-01 06:37:56,app,3
163845,675.13,6503,Bank Transfer,2024-09-14 19:33:58,app,6
163846,354.37,2818,Bank Transfer,2024-03-05 07:00:22,app,2
163847,55.79,4181,PayPal,2023-12-25 00:54:51,app,3
163848,703.6,9366,PayPal,2023-10-17 08:41:02,app,8
163849,893.79,4455,Credit Card,2024-05-10 18:40:20,app,7
163850,26.45,8892,Bank Transfer,2024-02-14 00:36:52,app,4
163851,397.57,538,Credit Card,2024-03-26 11:38:11,app,5
163852,534.51,7682,Bank Transfer,2024-06-03 21:32:52,app,6
163853,479.07,8537,PayPal,2024-03-12 03:16:30,app,5
163854,910.21,252,Credit Card,2024-01-26 07:32:41,app,2
163855,373.94,2780,Credit Card,2024-07-22 19:39:33,app,3
163856,920.69,6883,PayPal,2024-06-05 18:05:36,app,6
163857,583.29,1923,PayPal,2024-08-06 17:07:13,app,1
163858,459.77,237,PayPal,2024-06-04 14:56:12,app,6
163859,891.09,6457,PayPal,2023-11-12 23:02:01,app,2
163860,123.38,182,Bank Transfer,2023-10-20 10:24:41,app,7
163861,853.33,967,Bank Transfer,2024-04-16 14:19:48,app,8
163862,976.61,3803,Bank Transfer,2024-08-29 02:54:16,app,6
163863,292.45,4035,Bank Transfer,2023-12-02 07:12:27,app,1
163864,905.23,6811,PayPal,2024-05-28 21:08:52,app,3
163865,516.77,8968,Credit Card,2024-03-02 17:04:57,app,5
163866,363.45,5114,Bank Transfer,2024-02-09 11:31:33,app,8
163867,834.79,1906,Bank Transfer,2024-06-13 10:37:07,app,4
163868,429.12,6986,PayPal,2024-07-19 19:11:45,app,2
163869,378.08,7093,PayPal,2024-03-25 12:33:57,app,7
163870,834.17,7702,Bank Transfer,2024-04-25 09:17:26,app,2
163871,279.28,5993,Bank Transfer,2023-10-13 20:50:32,app,10
163872,637.19,5347,Bank Transfer,2023-12-02 18:35:57,app,4
163873,933.67,1798,Bank Transfer,2024-01-09 15:48:35,app,7
163874,836.82,3335,Credit Card,2024-03-24 08:37:02,app,2
163875,823.13,3831,PayPal,2024-02-29 18:39:51,app,2
163876,227.34,6759,Bank Transfer,2024-07-22 04:44:00,app,1
163877,563.44,2067,Bank Transfer,2024-07-16 03:42:20,app,1
163878,306.19,3276,Credit Card,2024-04-28 07:43:15,app,2
163879,62.41,9203,Credit Card,2024-09-22 12:58:22,app,7
163880,398.83,3923,PayPal,2024-04-10 08:56:33,app,1
163881,357.52,9771,PayPal,2024-08-09 00:22:52,app,7
163882,484.73,261,Bank Transfer,2024-09-03 07:38:17,app,1
163883,381.76,7480,Bank Transfer,2024-06-05 18:12:48,app,7
163884,43.32,2462,Credit Card,2024-07-26 15:25:40,app,6
163885,766.17,283,Bank Transfer,2024-03-21 18:50:14,app,5
163886,323.13,7926,Bank Transfer,2024-02-21 19:47:30,app,7
163887,870.54,924,Bank Transfer,2023-10-04 19:59:12,app,10
163888,280.62,7861,Bank Transfer,2023-12-20 06:12:00,app,2
163889,897.2,5751,PayPal,2023-12-13 16:55:33,app,3
163890,462.64,4726,Bank Transfer,2024-04-25 06:03:59,app,10
163891,331.08,382,PayPal,2023-10-07 06:36:48,app,6
163892,228.38,3666,Bank Transfer,2024-03-06 07:21:41,app,4
163893,156.49,3158,PayPal,2024-05-29 14:51:02,app,8
163894,744.37,1370,Bank Transfer,2023-10-17 12:54:46,app,4
163895,107.87,5810,Bank Transfer,2024-05-12 14:54:48,app,2
163896,727.11,1992,Credit Card,2024-07-06 10:38:52,app,4
163897,955.4,6569,PayPal,2024-05-24 15:47:13,app,2
163898,262.3,8688,Credit Card,2024-06-07 13:50:33,app,6
163899,770.48,9892,PayPal,2023-11-18 10:12:14,app,9
163900,243.31,4185,PayPal,2024-02-21 18:55:12,app,5
163901,879.22,9504,Bank Transfer,2023-11-23 14:27:02,app,8
163902,700.58,9301,Credit Card,2024-02-08 13:42:39,app,6
163903,958.41,6414,PayPal,2024-04-06 15:23:00,app,9
163904,444.52,5761,Credit Card,2024-06-29 23:10:16,app,5
163905,712.12,5856,Credit Card,2024-09-03 21:06:03,app,5
163906,211.46,733,Bank Transfer,2024-09-13 06:53:45,app,4
163907,441.93,8668,Bank Transfer,2024-05-17 22:50:52,app,4
163908,989.75,3799,Bank Transfer,2024-04-01 21:06:46,app,1
163909,490.8,6426,Bank Transfer,2023-12-13 09:12:06,app,9
163910,604.81,7327,Bank Transfer,2024-03-16 09:53:41,app,10
163911,679.38,7020,Credit Card,2024-08-20 07:29:24,app,2
163912,186.75,908,Bank Transfer,2024-04-27 00:06:43,app,9
163913,444.85,9142,Credit Card,2023-12-24 11:37:06,app,2
163914,293.84,403,PayPal,2023-12-04 09:45:11,app,7
163915,370.0,7444,Credit Card,2023-11-03 20:26:21,app,1
163916,692.43,2425,Credit Card,2024-01-28 10:27:06,app,7
163917,755.98,7412,Bank Transfer,2024-09-14 21:29:10,app,7
163918,65.01,1810,Bank Transfer,2024-05-08 04:48:49,app,8
163919,910.58,6212,Credit Card,2024-05-16 01:51:41,app,10
163920,253.01,7770,PayPal,2024-06-26 03:56:35,app,1
163921,284.42,9473,Bank Transfer,2023-12-22 16:33:21,app,4
163922,197.37,5891,Credit Card,2024-08-01 03:51:02,app,4
163923,906.98,9139,PayPal,2024-08-17 03:45:06,app,3
163924,278.82,2126,PayPal,2024-04-05 05:20:41,app,10
163925,198.29,3412,Bank Transfer,2024-09-23 06:40:15,app,10
163926,566.22,557,Credit Card,2023-12-16 20:10:33,app,8
163927,975.23,6874,PayPal,2023-10-13 00:24:18,app,10
163928,552.65,9813,PayPal,2024-03-22 03:45:25,app,8
163929,867.27,3329,Bank Transfer,2024-08-10 19:45:40,app,1
163930,229.45,3175,Bank Transfer,2024-09-09 21:21:17,app,7
163931,175.67,6717,Bank Transfer,2024-08-04 01:37:02,app,6
163932,212.03,2587,PayPal,2024-03-09 14:06:45,app,10
163933,949.61,9823,Bank Transfer,2024-08-20 22:14:57,app,2
163934,872.69,1711,Credit Card,2023-12-14 06:47:24,app,7
163935,485.68,7265,Credit Card,2024-04-16 18:41:51,app,9
163936,754.31,4949,Bank Transfer,2024-10-01 10:09:15,app,3
163937,499.52,3602,PayPal,2023-10-23 18:12:58,app,10
163938,56.63,1355,Credit Card,2024-06-02 15:07:03,app,6
163939,616.83,6165,PayPal,2024-01-27 06:56:20,app,2
163940,352.66,290,Bank Transfer,2023-10-29 05:00:04,app,5
163941,768.3,5377,Bank Transfer,2024-07-14 02:48:36,app,1
163942,356.06,6408,Bank Transfer,2024-09-24 01:16:39,app,3
163943,779.78,9043,Credit Card,2023-10-27 21:20:03,app,7
163944,524.01,9732,PayPal,2024-07-10 15:47:17,app,6
163945,153.18,5528,PayPal,2024-06-17 22:28:03,app,10
163946,328.19,6565,PayPal,2024-04-30 03:53:49,app,3
163947,804.82,6192,PayPal,2023-11-03 01:02:38,app,6
163948,800.63,539,Bank Transfer,2024-08-11 19:28:08,app,1
163949,710.27,8971,Bank Transfer,2024-03-21 09:49:51,app,5
163950,161.19,6101,PayPal,2024-09-06 00:31:38,app,2
163951,893.9,1782,Credit Card,2024-05-05 18:08:31,app,3
163952,477.9,1071,PayPal,2024-01-11 14:03:30,app,5
163953,321.82,1204,Bank Transfer,2024-07-22 02:49:14,app,9
163954,964.27,1708,Credit Card,2024-04-22 22:25:21,app,6
163955,251.36,2891,Credit Card,2023-12-15 05:19:23,app,2
163956,104.67,4046,Credit Card,2024-02-15 00:50:19,app,5
163957,251.03,1268,Credit Card,2023-12-27 21:06:06,app,1
163958,980.28,896,PayPal,2023-11-30 07:10:13,app,1
163959,639.65,5870,Bank Transfer,2024-03-15 05:09:52,app,4
163960,738.45,9446,Bank Transfer,2024-06-05 20:49:51,app,7
163961,942.42,7485,Credit Card,2024-03-02 05:16:27,app,8
163962,157.54,8807,Credit Card,2023-12-16 11:21:39,app,5
163963,393.6,2532,PayPal,2024-04-16 13:12:31,app,2
163964,514.98,8851,PayPal,2024-09-04 08:57:57,app,4
163965,851.44,7948,PayPal,2024-07-10 11:35:48,app,8
163966,866.05,5645,Bank Transfer,2023-12-29 23:53:58,app,6
163967,165.5,6482,PayPal,2024-04-15 19:11:10,app,10
163968,540.77,9715,Credit Card,2024-09-14 10:41:10,app,5
163969,132.23,1447,Credit Card,2024-02-22 11:09:09,app,3
163970,410.42,7399,Credit Card,2023-12-08 19:00:19,app,6
163971,759.15,340,Bank Transfer,2023-12-25 00:58:19,app,9
163972,596.9,3518,Bank Transfer,2024-05-15 08:19:02,app,9
163973,346.36,4501,PayPal,2024-09-21 03:01:15,app,7
163974,74.72,4280,PayPal,2024-09-30 00:09:22,app,3
163975,733.9,6466,Bank Transfer,2024-02-03 02:35:09,app,4
163976,122.36,5410,PayPal,2023-11-13 01:08:01,app,6
163977,37.56,5602,PayPal,2024-07-12 15:01:16,app,8
163978,245.18,2126,Credit Card,2024-03-20 13:49:57,app,6
163979,564.84,6954,Bank Transfer,2023-12-08 09:18:28,app,6
163980,233.95,3218,PayPal,2023-10-11 07:19:46,app,4
163981,725.03,3145,Credit Card,2024-07-14 04:45:23,app,4
163982,516.46,215,Credit Card,2024-03-03 01:56:39,app,7
163983,351.49,9340,Credit Card,2024-03-03 20:32:02,app,4
163984,154.99,3509,PayPal,2024-05-07 11:25:38,app,7
163985,981.23,606,Bank Transfer,2024-07-23 00:06:51,app,7
163986,89.05,6612,PayPal,2023-12-30 00:55:52,app,3
163987,705.9,310,PayPal,2024-09-07 13:23:12,app,3
163988,171.81,466,PayPal,2023-10-31 20:11:44,app,4
163989,429.33,6031,Credit Card,2024-09-30 12:18:27,app,7
163990,678.51,4554,Credit Card,2024-08-26 23:48:23,app,3
163991,759.52,7948,Bank Transfer,2024-04-14 06:30:57,app,5
163992,863.22,3558,Bank Transfer,2024-06-25 20:06:53,app,1
163993,80.18,3264,PayPal,2024-09-10 15:22:42,app,1
163994,238.72,6075,PayPal,2024-05-31 22:25:09,app,7
163995,677.36,1123,PayPal,2024-05-06 06:20:08,app,10
163996,292.65,2714,Credit Card,2024-02-02 18:49:49,app,2
163997,518.94,2735,Credit Card,2023-11-18 23:58:50,app,7
163998,317.37,4662,PayPal,2024-09-16 18:12:19,app,4
163999,96.34,3836,Credit Card,2024-06-05 00:48:37,app,8
164000,616.73,42,Credit Card,2024-08-10 13:30:26,app,1
164001,791.25,9972,Credit Card,2024-09-18 11:40:45,app,8
164002,989.88,7823,Credit Card,2024-04-26 09:51:58,app,1
164003,295.29,6893,Bank Transfer,2024-09-10 12:30:47,app,5
164004,255.29,6396,PayPal,2024-06-03 23:00:53,app,5
164005,279.57,3809,Bank Transfer,2024-07-18 09:17:15,app,1
164006,180.98,3561,Credit Card,2024-01-16 01:02:05,app,2
164007,242.11,5914,Bank Transfer,2024-06-08 15:18:55,app,6
164008,988.21,3935,Credit Card,2024-09-12 10:44:54,app,10
164009,531.51,3782,PayPal,2024-01-27 07:25:02,app,8
164010,108.9,7793,Credit Card,2024-06-07 01:51:51,app,8
164011,906.91,7625,Bank Transfer,2024-05-03 03:54:09,app,6
164012,44.69,9862,PayPal,2023-12-12 10:42:02,app,2
164013,432.48,2968,Credit Card,2023-12-03 15:10:59,app,4
164014,710.72,6106,Credit Card,2024-05-04 13:42:14,app,5
164015,521.49,8149,PayPal,2024-04-11 18:20:56,app,5
164016,446.65,7334,Bank Transfer,2023-10-10 22:10:56,app,3
164017,762.22,202,Credit Card,2023-10-19 02:38:56,app,3
164018,705.55,4825,Bank Transfer,2023-12-20 05:50:03,app,7
164019,268.95,9094,Bank Transfer,2024-04-02 01:35:16,app,1
164020,199.47,6484,Credit Card,2024-04-04 09:08:08,app,6
164021,108.58,4191,Bank Transfer,2024-02-02 23:28:15,app,6
164022,948.09,7581,PayPal,2024-09-15 21:03:38,app,9
164023,548.86,6340,PayPal,2024-01-19 07:23:49,app,1
164024,668.52,1209,PayPal,2024-05-13 11:53:37,app,1
164025,800.14,4909,Bank Transfer,2024-03-12 22:09:33,app,2
164026,969.66,9512,Credit Card,2024-04-23 03:42:04,app,4
164027,321.9,1354,Bank Transfer,2024-04-13 12:29:50,app,2
164028,828.36,3298,Bank Transfer,2024-07-31 08:02:02,app,2
